0	11.317
0.01	11.307
0.02	11.304
0.045	11.29
0.107	11.254
0.262	11.141
0.436	10.952
0.521	10.831
0.594	10.701
0.655	10.585
0.723	10.45
0.788	10.323
0.86	10.19
0.938	10.047
1.013	9.916
1.095	9.776
1.176	9.627
1.245	9.483
1.303	9.349
1.355	9.201
1.394	9.066
1.426	8.921
1.449	8.794
1.469	8.664
1.487	8.501
1.498	8.38
1.508	8.253
1.518	8.104
1.528	7.963
1.538	7.832
1.549	7.644
1.559	7.574
1.584	7.372
1.599	7.285
1.631	7.112
1.658	7.001
1.702	6.885
