5,Schwartz Optimized,3.581,0.018,0.9998,0-5
6,Schwartz Optimized,2.365,0.031,0.9961,0-6
7,Schwartz Optimized,4.695,0.000,1.0000,2-5
8,Schwartz Optimized,4.850,0.054,0.9987,3-7
9,Schwartz Optimized,2.702,0.026,0.9989,0-4
10,Schwartz Optimized,4.089,0.034,0.9988,2-7
11,Schwartz Optimized,5.131,0.046,0.9990,2-7
12,Schwartz Optimized,5.131,0.046,0.9990,2-7
13,Schwartz Optimized,4.455,0.040,0.9981,6-12
14,Schwartz Optimized,4.468,0.032,0.9986,5-12
15,Schwartz Optimized,5.034,0.055,0.9976,8-15
16,Schwartz Optimized,5.460,0.066,0.9975,2-9
17,Schwartz Optimized,4.363,0.024,0.9990,4-12
18,Schwartz Optimized,4.380,0.022,0.9990,5-14
19,Schwartz Optimized,4.715,0.022,0.9992,10-19
20,Schwartz Optimized,4.943,0.022,0.9992,10-20
21,Schwartz Optimized,5.272,0.028,0.9990,10-20
22,Schwartz Optimized,4.914,0.016,0.9995,10-21
23,Schwartz Optimized,4.949,0.016,0.9995,10-21
24,Schwartz Optimized,4.946,0.013,0.9996,11-23
25,Schwartz Optimized,5.159,0.018,0.9994,10-22
26,Schwartz Optimized,5.118,0.016,0.9994,13-25
27,Schwartz Optimized,4.945,0.011,0.9997,12-25
28,Schwartz Optimized,5.120,0.013,0.9996,15-28
29,Schwartz Optimized,5.072,0.011,0.9997,15-29
30,Schwartz Optimized,5.007,0.009,0.9997,10-25
31,Schwartz Optimized,5.033,0.009,0.9997,16-31
32,Schwartz Optimized,5.008,0.007,0.9998,16-32
33,Schwartz Optimized,5.038,0.007,0.9998,16-32
34,Schwartz Optimized,5.053,0.006,0.9998,16-33
35,Schwartz Optimized,5.062,0.006,0.9998,17-34
36,Schwartz Optimized,5.075,0.005,0.9999,17-35
37,Schwartz Optimized,5.065,0.005,0.9999,17-35
38,Schwartz Optimized,5.061,0.005,0.9999,17-36
39,Schwartz Optimized,5.063,0.004,0.9999,19-38
40,Schwartz Optimized,5.064,0.004,0.9999,19-39
41,Schwartz Optimized,5.058,0.004,0.9999,20-40
42,Schwartz Optimized,5.061,0.003,0.9999,21-42
43,Schwartz Optimized,5.052,0.003,0.9999,21-42
44,Schwartz Optimized,5.051,0.003,0.9999,21-43
45,Schwartz Optimized,5.046,0.003,0.9999,22-44
46,Schwartz Optimized,5.038,0.002,0.9999,22-45
47,Schwartz Optimized,5.044,0.002,0.9999,22-45
48,Schwartz Optimized,5.043,0.002,0.9999,23-47
49,Schwartz Optimized,5.042,0.002,0.9999,23-47
50,Schwartz Optimized,5.046,0.002,1.0000,24-49
51,Schwartz Optimized,5.048,0.002,1.0000,24-49
52,Schwartz Optimized,5.046,0.002,1.0000,23-49
53,Schwartz Optimized,5.047,0.002,1.0000,26-52
54,Schwartz Optimized,5.048,0.002,1.0000,23-50
55,Schwartz Optimized,5.044,0.001,1.0000,28-55
56,Schwartz Optimized,5.044,0.001,1.0000,23-51
57,Schwartz Optimized,5.045,0.001,1.0000,23-51
58,Schwartz Optimized,5.045,0.001,1.0000,23-52
59,Schwartz Optimized,5.036,0.001,1.0000,30-59
60,Schwartz Optimized,5.035,0.001,1.0000,30-60
61,Schwartz Optimized,5.045,0.001,1.0000,22-52
62,Schwartz Optimized,5.043,0.001,1.0000,23-54
63,Schwartz Optimized,5.038,0.001,1.0000,28-59
64,Schwartz Optimized,5.036,0.001,1.0000,28-60
65,Schwartz Optimized,5.037,0.001,1.0000,22-54
66,Schwartz Optimized,5.037,0.001,1.0000,25-58
67,Schwartz Optimized,5.037,0.001,1.0000,25-58
68,Schwartz Optimized,5.037,0.001,1.0000,25-59
69,Schwartz Optimized,5.035,0.001,1.0000,25-59
70,Schwartz Optimized,5.035,0.001,1.0000,24-59
71,Schwartz Optimized,5.037,0.001,1.0000,23-58
72,Schwartz Optimized,5.037,0.001,1.0000,22-58
