5,Schwartz Optimized,1.080,0.010,0.9997,0-5
6,Schwartz Optimized,nan,nan,0.9982,0-5
7,Schwartz Optimized,nan,nan,0.9988,0-6
8,Schwartz Optimized,nan,nan,0.9954,0-7
9,Schwartz Optimized,nan,nan,0.9960,0-8
10,Schwartz Optimized,nan,nan,0.9968,0-9
11,Schwartz Optimized,nan,nan,0.9976,0-10
12,Schwartz Optimized,nan,nan,0.9953,0-11
13,Schwartz Optimized,nan,nan,0.9962,0-12
14,Schwartz Optimized,nan,nan,0.9969,0-13
15,Schwartz Optimized,nan,nan,0.9966,0-14
16,Schwartz Optimized,nan,nan,0.9969,0-15
17,Schwartz Optimized,nan,nan,0.9964,0-16
18,Schwartz Optimized,nan,nan,0.9963,0-17
19,Schwartz Optimized,nan,nan,0.9962,0-18
20,Schwartz Optimized,nan,nan,0.9962,0-19
21,Schwartz Optimized,nan,nan,0.9959,0-20
22,Schwartz Optimized,nan,nan,0.9956,0-21
23,Schwartz Optimized,nan,nan,0.9955,0-22
24,Schwartz Optimized,nan,nan,0.9953,0-23
25,Schwartz Optimized,nan,nan,0.9950,0-24
26,Schwartz Optimized,4.166,0.048,0.9981,16-26
27,Schwartz Optimized,1.426,0.050,0.9226,0-27
28,Schwartz Optimized,1.456,0.051,0.9181,0-28
29,Schwartz Optimized,1.485,0.052,0.9136,0-29
30,Schwartz Optimized,1.515,0.053,0.9091,0-30
31,Schwartz Optimized,4.584,0.025,0.9995,20-31
32,Schwartz Optimized,4.522,0.020,0.9996,19-31
33,Schwartz Optimized,4.264,0.021,0.9994,19-33
34,Schwartz Optimized,4.499,0.017,0.9997,21-34
35,Schwartz Optimized,5.530,0.043,0.9990,24-34
36,Schwartz Optimized,4.782,0.015,0.9998,20-33
37,Schwartz Optimized,5.415,0.036,0.9992,26-37
38,Schwartz Optimized,5.861,0.038,0.9992,26-37
39,Schwartz Optimized,5.755,0.036,0.9993,26-37
40,Schwartz Optimized,5.747,0.030,0.9994,26-38
41,Schwartz Optimized,5.674,0.027,0.9995,26-39
42,Schwartz Optimized,5.674,0.027,0.9995,26-39
43,Schwartz Optimized,5.487,0.022,0.9996,26-40
44,Schwartz Optimized,5.509,0.024,0.9995,25-40
45,Schwartz Optimized,5.335,0.018,0.9996,24-40
46,Schwartz Optimized,5.348,0.018,0.9996,23-40
47,Schwartz Optimized,4.710,0.021,0.9991,26-47
48,Schwartz Optimized,5.494,0.024,0.9994,23-40
49,Schwartz Optimized,4.835,0.015,0.9995,27-47
50,Schwartz Optimized,5.345,0.019,0.9996,21-40
51,Schwartz Optimized,5.276,0.023,0.9992,33-51
52,Schwartz Optimized,5.371,0.024,0.9991,34-52
53,Schwartz Optimized,5.370,0.021,0.9993,34-52
54,Schwartz Optimized,5.361,0.020,0.9993,34-53
55,Schwartz Optimized,5.304,0.017,0.9994,34-54
56,Schwartz Optimized,5.279,0.014,0.9996,36-56
57,Schwartz Optimized,5.229,0.013,0.9996,36-57
58,Schwartz Optimized,5.224,0.012,0.9997,36-58
59,Schwartz Optimized,5.199,0.011,0.9997,36-58
60,Schwartz Optimized,5.194,0.010,0.9997,36-59
61,Schwartz Optimized,5.194,0.010,0.9997,36-59
62,Schwartz Optimized,5.190,0.010,0.9997,36-60
63,Schwartz Optimized,5.169,0.009,0.9998,36-61
64,Schwartz Optimized,5.169,0.009,0.9998,36-61
65,Schwartz Optimized,5.013,0.008,0.9998,35-63
66,Schwartz Optimized,4.977,0.008,0.9997,37-66
67,Schwartz Optimized,5.008,0.007,0.9998,38-67
68,Schwartz Optimized,5.009,0.007,0.9998,38-68
69,Schwartz Optimized,5.029,0.006,0.9998,39-69
70,Schwartz Optimized,5.038,0.005,0.9999,40-70
71,Schwartz Optimized,5.044,0.005,0.9999,40-71
72,Schwartz Optimized,5.038,0.004,0.9999,41-72
73,Schwartz Optimized,5.027,0.004,0.9999,41-73
74,Schwartz Optimized,5.066,0.004,0.9999,42-74
75,Schwartz Optimized,5.063,0.004,0.9999,42-75
76,Schwartz Optimized,5.062,0.003,0.9999,43-76
77,Schwartz Optimized,5.068,0.003,0.9999,43-77
78,Schwartz Optimized,5.070,0.003,0.9999,44-78
79,Schwartz Optimized,5.070,0.003,0.9999,44-79
80,Schwartz Optimized,5.074,0.003,0.9999,44-79
81,Schwartz Optimized,5.077,0.003,0.9999,46-81
82,Schwartz Optimized,5.077,0.003,0.9999,46-81
83,Schwartz Optimized,5.076,0.003,0.9999,46-82
84,Schwartz Optimized,5.072,0.002,1.0000,48-84
85,Schwartz Optimized,5.068,0.002,1.0000,48-85
86,Schwartz Optimized,5.067,0.002,1.0000,48-86
87,Schwartz Optimized,5.064,0.002,1.0000,48-86
88,Schwartz Optimized,5.051,0.002,1.0000,48-87
89,Schwartz Optimized,5.048,0.002,1.0000,48-88
90,Schwartz Optimized,5.060,0.002,1.0000,48-88
91,Schwartz Optimized,5.044,0.002,1.0000,49-90
92,Schwartz Optimized,5.041,0.002,1.0000,49-91
93,Schwartz Optimized,5.040,0.002,1.0000,49-92
94,Schwartz Optimized,5.038,0.002,1.0000,49-93
95,Schwartz Optimized,5.038,0.002,1.0000,51-95
96,Schwartz Optimized,5.038,0.002,1.0000,51-96
97,Schwartz Optimized,5.039,0.001,1.0000,52-97
98,Schwartz Optimized,5.037,0.001,1.0000,52-98
99,Schwartz Optimized,5.039,0.001,1.0000,53-99
100,Schwartz Optimized,5.039,0.001,1.0000,52-98
101,Schwartz Optimized,5.040,0.001,1.0000,49-96
102,Schwartz Optimized,5.034,0.001,0.9999,53-102
103,Schwartz Optimized,5.042,0.001,1.0000,49-96
104,Schwartz Optimized,5.042,0.001,1.0000,49-97
105,Schwartz Optimized,5.040,0.001,1.0000,48-97
106,Schwartz Optimized,5.040,0.001,1.0000,48-97
107,Schwartz Optimized,5.033,0.001,1.0000,49-100
108,Schwartz Optimized,5.033,0.001,1.0000,49-100
109,Schwartz Optimized,5.034,0.001,1.0000,48-100
110,Schwartz Optimized,5.034,0.001,1.0000,48-100
111,Schwartz Optimized,5.035,0.001,1.0000,47-100
