0 114.8
0.05 109.8
0.1 105.3
0.1995 96.5
0.2895 91
0.48 80.6
0.6455 74.1
0.9275 65
1.229 58.8
1.729 47.8
2.076 41.9
2.576 33.5
3.064 25.8
3.564 16.5
3.937 8.8
4.2875 -0.4
4.526 -7.6
4.753 -17.3
4.8875 -24.3
5.012 -33.2
5.0945 -41.2
5.155 -49.1
5.205 -57.3
5.255 -68.1
5.305 -80.8
5.355 -97.2
5.405 -130.4
5.455 -184
5.505 -203.3
5.562 -212.8
5.675 -224.3
5.8025 -232
6.0265 -241.1
6.3215 -249
6.7745 -257.2
 
