0 29.3
0.02 27.7
0.04 26.2
0.08 23.7
0.16 24
0.251 8.6
0.315 -0.4
0.358 -9
0.389 -18
0.409 -25.3
0.429 -36.6
0.449 -52.4
0.469 -75.2
0.489 -116.1
0.52 -173.7
0.549 -181.6
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
