0 -182.7
0.02 -182.2
0.04 -181.3
0.09 -178.8
0.215 -173.4
0.415 -165.2
0.615 -157.7
0.815 -151.3
1.015 -145.3
1.215 -139.9
1.415 -134.7
1.615 -129.8
1.815 -125
2.015 -120.3
2.215 -115.9
2.415 -110.9
2.615 -106.4
2.815 -100.8
3.015 -95.4
3.215 -88.9
3.415 -81.5
3.615 -71.6
3.747 -63.7
3.856 -55.2
3.9345 -45
3.9715 -40.9
4.057 -22.1
4.077 -17.2
4.105 -4.5
4.125 16.6
4.145 68.6
4.165 116.8
4.185 137.8
4.205 148.2
4.236 158.8
4.272 168.2
4.312 175.7
4.371 183.8
4.452 191.4
4.5755 200.7
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
