0	11.696
0.171	11.685
0.257	11.672
0.3	11.668
0.408	11.652
0.608	11.584
0.808	11.481
1.006	11.335
1.102	11.231
1.167	11.145
1.23	11.048
1.287	10.941
1.332	10.85
1.379	10.746
1.421	10.651
1.466	10.554
1.515	10.452
1.567	10.359
1.634	10.268
1.732	10.187
1.932	10.083
2.132	10.006
2.332	9.944
