5,Schwartz Optimized,0.904,0.008,0.9997,0-5
6,Schwartz Optimized,nan,nan,0.9997,0-5
7,Schwartz Optimized,nan,nan,0.9979,0-6
8,Schwartz Optimized,nan,nan,0.9980,0-7
9,Schwartz Optimized,nan,nan,0.9982,0-8
10,Schwartz Optimized,nan,nan,0.9978,0-9
11,Schwartz Optimized,nan,nan,0.9980,0-10
12,Schwartz Optimized,nan,nan,0.9983,0-11
13,Schwartz Optimized,nan,nan,0.9980,0-12
14,Schwartz Optimized,nan,nan,0.9976,0-13
15,Schwartz Optimized,nan,nan,0.9978,0-14
16,Schwartz Optimized,nan,nan,0.9973,0-15
17,Schwartz Optimized,nan,nan,0.9972,0-16
18,Schwartz Optimized,nan,nan,0.9969,0-17
19,Schwartz Optimized,nan,nan,0.9968,0-18
20,Schwartz Optimized,nan,nan,0.9967,0-19
21,Schwartz Optimized,nan,nan,0.9963,0-20
22,Schwartz Optimized,nan,nan,0.9958,0-21
23,Schwartz Optimized,nan,nan,0.9955,0-22
24,Schwartz Optimized,nan,nan,0.9951,0-23
25,Schwartz Optimized,nan,nan,0.9948,0-24
26,Schwartz Optimized,4.336,0.045,0.9985,16-26
27,Schwartz Optimized,2.149,0.023,0.9981,1-14
28,Schwartz Optimized,2.293,0.024,0.9979,1-15
29,Schwartz Optimized,2.226,0.025,0.9977,0-14
30,Schwartz Optimized,2.251,0.026,0.9973,0-15
31,Schwartz Optimized,2.206,0.026,0.9973,0-15
32,Schwartz Optimized,1.574,0.055,0.8999,0-32
33,Schwartz Optimized,4.186,0.024,0.9991,18-32
34,Schwartz Optimized,3.210,0.042,0.9933,17-34
35,Schwartz Optimized,4.198,0.024,0.9991,19-35
36,Schwartz Optimized,5.207,0.039,0.9988,23-35
37,Schwartz Optimized,5.813,0.083,0.9966,26-36
38,Schwartz Optimized,6.132,0.057,0.9987,28-37
39,Schwartz Optimized,5.880,0.044,0.9990,28-39
40,Schwartz Optimized,5.855,0.038,0.9992,28-39
41,Schwartz Optimized,5.698,0.033,0.9992,28-40
42,Schwartz Optimized,5.699,0.028,0.9994,28-41
43,Schwartz Optimized,5.561,0.026,0.9994,28-41
44,Schwartz Optimized,5.552,0.023,0.9995,28-42
45,Schwartz Optimized,5.461,0.021,0.9995,28-43
46,Schwartz Optimized,4.851,0.019,0.9995,20-38
47,Schwartz Optimized,5.397,0.017,0.9997,28-45
48,Schwartz Optimized,4.989,0.016,0.9996,29-48
49,Schwartz Optimized,5.142,0.012,0.9997,30-49
50,Schwartz Optimized,5.156,0.011,0.9998,30-50
51,Schwartz Optimized,5.227,0.010,0.9998,32-51
52,Schwartz Optimized,5.185,0.009,0.9999,32-52
53,Schwartz Optimized,5.106,0.007,0.9999,31-52
54,Schwartz Optimized,5.095,0.006,0.9999,31-53
55,Schwartz Optimized,5.074,0.006,0.9999,31-54
