V [mL];0.1 M HCl/2-propanol;dichloromethane TitrationEQP1 E
3.015;-8.38
3.215;-7.49
3.415;-6.91
3.615;-7.55
3.815;-10.16
4.015;-14.1
4.215;-17.91
4.415;-25.23
4.615;-36.58
4.815;-54.86
5.015;-101.17
5.137;-167.87
5.179;-318.56
5.21;-484.53
5.288;-1033.49
5.308;-1132.33
5.328;-1418.65
5.348;-1884.79
5.368;-1872.6
5.388;-1425.89
5.408;-856.35
5.428;-582.94

V [mL];0.1 M HCl/2-propanol;dichloromethane TitrationEQP1 E
0;380.2
0.02;401
0.04;405.1
0.09;405.2
0.215;404.5
0.415;403.4
0.615;402
0.815;401.1
1.015;400
1.215;398.9
1.415;398.9
1.615;397.3
1.815;395.5
2.015;394.3
2.215;393.1
2.415;391.5
2.615;389.9
2.815;388.4
3.015;386.5
3.215;385.2
3.415;383.5
3.615;382.5
3.815;380.1
4.015;376.5
4.215;372.7
4.415;368.3
4.615;362.5
4.815;360.6
5.015;349.1
5.112;341.6
5.187;334.9
5.266;324.4
5.306;316.2
5.332;309.4
5.355;301.9
5.375;291.7
5.395;273.4
5.415;181.2
5.435;130.6
5.455;113.8
5.484;95.2
5.504;86.9
5.534;79.4
5.586;66.4
5.618;59.2
5.658;51
5.7;43.7

V [mL];0.1 M HCl/2-propanol;dichloromethane TitrationEQP1 dE/dV
0.415;0.16
0.615;-5.58
0.815;-4.56
1.015;-4.48
1.215;-4.81
1.415;-5.25
1.615;-6.01
1.815;-6.7
2.015;-7.24
2.215;-7.69
2.415;-7.42
2.615;-7.93
2.815;-7.9
3.015;-7.22
3.215;-7.15
3.415;-8.2
3.615;-10.11
3.815;-14.49
4.015;-16.04
4.215;-18.32
4.415;-21.9
4.615;-27.27
4.815;-41.67
5.015;-74.61
5.112;-103.81
5.187;-142.79
5.266;-226.73
5.306;-525.72
5.332;-792.27
5.355;-960.05
5.375;-1251.62
5.395;-1865.25
5.415;-2098.62
5.435;-1639.93
5.455;-1229.08
5.484;-706.73
5.504;-505.18

V [mL];0.1 M HCl/2-propanol;dichloromethane TitrationEQP1 E
0;375.8
0.02;401
0.04;404.9
0.09;405
0.215;404.6
0.415;403.2
0.615;403
0.815;402
1.015;400.7
1.215;399.3
1.415;398.8
1.615;398.5
1.815;397.4
2.015;395.5
2.215;393.7
2.415;392.6
2.615;392.3
2.815;390.3
3.015;388.5
3.215;386.5
3.415;384.2
3.615;383.5
3.815;380.2
4.015;377
4.215;373.6
4.415;368.4
4.615;362.6
4.815;359.1
5.015;347.4
5.109;339.9
5.182;332.7
5.247;321.6
5.274;314.9
5.296;309.5
5.33;295.3
5.35;269.4
5.37;178.1
5.39;135
5.41;111.9
5.43;102.5
5.472;85
5.494;80.5
5.549;67
5.577;60.1
5.61;54.4
5.675;43.3

V [mL];0.1 M HCl/2-propanol;dichloromethane TitrationEQP1 dE/dV
0.415;2.59
0.615;-5.44
0.815;-5.12
1.015;-4.4
1.215;-4.17
1.415;-4.77
1.615;-5.44
1.815;-5.81
2.015;-6.32
2.215;-6.77
2.415;-6.71
2.615;-7.25
2.815;-7.4
3.015;-8.22
3.215;-9.41
3.415;-10.08
3.615;-11.09
3.815;-14.7
4.015;-16.28
4.215;-19.22
4.415;-23.66
4.615;-29.74
4.815;-46.84
5.015;-83.87
5.109;-122.42
5.182;-197.67
5.247;-477.9
5.274;-748.75
5.296;-836.62
5.33;-1210.53
5.35;-1630.1
5.37;-2053.83
5.39;-1580.14
5.41;-1245.56
5.43;-827.52
5.472;-380.8

